Isolate	Date	Country	Region	ORF1ab	Surface_glycoprotein	ORF3a	Envelope_protein	Membrane_glycoprotein	ORF6	ORF7a	ORF8	Nucleocapsid_phosphoprotein	ORF10	ST	CC
ST8323_2_CC348	2020-04-23	Netherlands	Europe	6113	26	1	1	13	1	1	1	1	1	8323	348
ST8328_1_CC1148	2020-04-23	United Kingdom	Europe	6117	1	1	1	1	1	165	1	4	1	8328	1148
ST8329_1_CC255	2020-04-23	Russia	Europe	813	26	1	1	1	1	1	1	1	1	8329	255
ST2642_6_CCNA	2020-04-23	Belgium	Europe	239	1	1	27	1	1	1	1	1	1	2642	NA
ST8156_2_CC300	2020-04-23	United Kingdom	Europe	5985	543	1	1	1	1	1	1	39	1	8156	300
ST2642_7_CCNA	2020-04-23	Belgium	Europe	239	1	1	27	1	1	1	1	1	1	2642	NA
ST8330_1_CC2574	2020-04-23	United Kingdom	Europe	6118	26	1	1	1	1	1	1	69	1	8330	2574
ST8331_1_CCNA	2020-04-23	United Kingdom	Europe	6119	26	23	1	1	1	164	1	39	1	8331	NA
ST797_48_CC300	2020-04-23	Australia	Oceania	436	26	1	1	1	1	1	1	1	1	797	300
ST8332_1_CC369	2020-04-23	Netherlands	Europe	6120	1185	1	1	14	1	1	1	39	1	8332	369
ST8333_1_CCNA	2020-04-23	United Kingdom	Europe	6121	179	463	1	1	1	1	1	39	1	8333	NA
ST8191_2_CC300	2020-04-23	United Kingdom	Europe	6015	26	1	1	1	1	1	1	39	1	8191	300
ST8334_1_CC255	2020-04-23	Russia	Europe	5952	26	1	1	1	1	1	1	1	1	8334	255
ST8335_1_CCNA	2020-04-23	Sweden	Europe	6122	1186	1	8	1	1	1	1	109	1	8335	NA
ST8336_1_CCNA	2020-04-23	USA	North America	6123	869	25	1	1	1	62	1	1	1	8336	NA
ST8337_1_CC258	2020-04-23	USA	North America	3775	26	25	1	1	1	1	1	677	1	8337	258
ST5201_2_CC258	2020-04-23	USA	North America	3775	26	25	1	1	1	1	1	473	1	5201	258
ST2303_10_CC780	2020-04-23	United Kingdom	Europe	1694	85	1	1	1	1	1	1	86	1	2303	780
ST8338_1_CC300	2020-04-23	United Kingdom	Europe	6124	26	159	1	1	1	1	1	39	1	8338	300
ST5200_2_CC258	2020-04-23	USA	North America	3823	26	25	1	1	1	1	1	1	1	5200	258
ST4414_2_CC300	2020-04-23	United Kingdom	Europe	52	26	1	1	73	1	1	1	39	1	4414	300
ST8339_1_CCNA	2020-04-23	Australia	Oceania	436	26	1	34	1	1	1	1	1	1	8339	NA
ST8102_4_CC300	2020-04-23	Netherlands	Europe	5941	26	1	1	1	1	1	1	39	1	8102	300
ST8340_1_CC1179	2020-04-23	India	Asia	486	1187	1	1	1	1	1	1	40	1	8340	1179
ST2179_3_CC300	2020-04-23	Netherlands	Europe	282	26	1	1	1	1	1	1	88	1	2179	300
ST8341_1_CCNA	2020-04-23	Netherlands	Europe	1788	476	307	1	1	1	1	1	243	1	8341	NA
ST2642_8_CCNA	2020-04-23	Belgium	Europe	239	1	1	27	1	1	1	1	1	1	2642	NA
ST8342_1_CC255	2020-04-23	United Kingdom	Europe	52	249	491	1	1	1	1	1	1	1	8342	255
ST4669_5_CC4669	2020-04-23	Russia	Europe	231	26	1	1	1	1	1	1	39	1	4669	4669
ST8343_1_CCNA	2020-04-23	Belgium	Europe	239	1	326	27	1	1	1	1	1	1	8343	NA
ST8344_1_CC300	2020-04-23	United Kingdom	Europe	6125	26	1	1	1	1	1	1	678	1	8344	300
ST8327_2_CC258	2020-04-23	USA	North America	195	869	25	1	1	1	62	1	1	1	8327	258
ST8190_2_CCNA	2020-04-23	Netherlands	Europe	6014	485	25	1	1	1	1	1	160	1	8190	NA
ST8345_1_CC2566	2020-04-23	USA	North America	6126	344	25	1	1	1	1	14	679	1	8345	2566
ST8346_1_CC258	2020-04-23	USA	North America	6127	26	25	1	1	1	1	1	1	1	8346	258
ST8347_1_CC300	2020-04-23	United Kingdom	Europe	6128	26	1	1	1	1	1	1	39	1	8347	300
ST355_84_CC355	2020-04-23	Kazakhstan	Asia	210	1	29	1	1	1	1	3	36	1	355	355
ST5200_3_CC258	2020-04-23	USA	North America	3823	26	25	1	1	1	1	1	1	1	5200	258
ST5201_3_CC258	2020-04-23	USA	North America	3775	26	25	1	1	1	1	1	473	1	5201	258
ST8348_1_CCNA	2020-04-23	United Kingdom	Europe	6129	26	258	1	1	1	1	1	39	1	8348	NA
ST5135_2_CC258	2020-04-23	USA	North America	3768	744	25	1	1	1	1	1	1	1	5135	258
ST5201_4_CC258	2020-04-23	USA	North America	3775	26	25	1	1	1	1	1	473	1	5201	258
ST8349_1_CC258	2020-04-23	USA	North America	6130	26	25	1	1	1	1	1	1	1	8349	258
ST8350_1_CCNA	2020-04-23	USA	North America	6131	1188	25	1	1	1	62	1	1	1	8350	NA
ST7901_3_CC300	2020-04-23	United Kingdom	Europe	52	1124	1	1	1	1	1	1	39	1	7901	300
ST8351_1_CC1063	2020-04-23	Sweden	Europe	6132	196	25	1	1	1	1	1	1	1	8351	1063
ST8352_1_CCNA	2020-04-23	United Kingdom	Europe	6133	912	1	1	1	1	1	1	39	1	8352	NA
ST797_49_CC300	2020-04-23	Australia	Oceania	436	26	1	1	1	1	1	1	1	1	797	300
ST8353_1_CC300	2020-04-23	Russia	Europe	52	26	1	1	1	1	1	1	680	1	8353	300
ST8354_1_CC300	2020-04-23	Morocco	Africa	6134	26	1	1	1	1	1	1	681	1	8354	300
ST8355_1_CC305	2020-04-23	United Kingdom	Europe	52	61	1	1	1	1	1	2	19	1	8355	305
ST8338_2_CC300	2020-04-23	United Kingdom	Europe	6124	26	159	1	1	1	1	1	39	1	8338	300
ST258_864_CC258	2020-04-23	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST8356_1_CCNA	2020-04-23	USA	North America	6135	1188	25	1	1	1	62	1	1	1	8356	NA
ST8327_3_CC258	2020-04-23	USA	North America	195	869	25	1	1	1	62	1	1	1	8327	258
ST255_220_CC255	2020-04-23	Serbia	Europe	52	26	1	1	1	1	1	1	1	1	255	255
ST634_11_CC258	2020-04-23	Colombia	South America	491	26	25	1	1	1	1	1	1	1	634	258
ST1063_30_CC1063	2020-04-23	Sweden	Europe	195	196	25	1	1	1	1	1	1	1	1063	1063
ST8357_1_CCNA	2020-04-23	USA	North America	195	869	25	1	1	1	62	1	682	1	8357	NA
ST8358_1_CC300	2020-04-23	Denmark	Europe	52	26	1	1	1	1	1	1	683	1	8358	300
ST8359_1_CC9734	2020-04-23	Germany	Europe	6136	1189	1	1	1	1	1	3	14	1	8359	9734
ST8360_1_CC255	2020-04-23	United Kingdom	Europe	6137	1190	1	1	1	1	1	1	1	1	8360	255
ST797_50_CC300	2020-04-23	Australia	Oceania	436	26	1	1	1	1	1	1	1	1	797	300
ST8361_1_CCNA	2020-04-23	United Kingdom	Europe	52	794	1	1	65	1	166	1	1	1	8361	NA
ST8362_1_CC300	2020-04-23	Netherlands	Europe	6138	26	1	1	1	1	1	1	39	1	8362	300
ST2642_9_CCNA	2020-04-23	Belgium	Europe	239	1	1	27	1	1	1	1	1	1	2642	NA
ST5201_5_CC258	2020-04-23	USA	North America	3775	26	25	1	1	1	1	1	473	1	5201	258
ST7857_5_CC348	2020-04-23	Netherlands	Europe	5761	26	1	1	13	1	1	1	1	1	7857	348
ST8363_1_CC300	2020-04-23	Netherlands	Europe	6139	26	1	1	1	1	1	1	39	1	8363	300
ST8364_1_CCNA	2020-04-23	Belgium	Europe	6140	1	117	27	1	1	1	1	1	1	8364	NA
ST7857_6_CC348	2020-04-23	Netherlands	Europe	5761	26	1	1	13	1	1	1	1	1	7857	348
ST8365_1_CC255	2020-04-23	United Kingdom	Europe	6141	794	1	1	1	1	1	1	1	1	8365	255
ST5201_6_CC258	2020-04-23	USA	North America	3775	26	25	1	1	1	1	1	473	1	5201	258
ST8366_1_CCNA	2020-04-23	USA	North America	6142	1191	25	1	1	1	62	159	1	1	8366	NA
ST8367_1_CC300	2020-04-23	Netherlands	Europe	6143	26	1	1	1	1	1	1	39	1	8367	300
ST8368_1_CC300	2020-04-23	United Kingdom	Europe	2043	26	1	1	1	1	1	1	39	1	8368	300
ST5201_7_CC258	2020-04-23	USA	North America	3775	26	25	1	1	1	1	1	473	1	5201	258
ST2574_37_CC2574	2020-04-23	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST8369_1_CC258	2020-04-23	USA	North America	6144	26	25	1	1	1	1	1	1	1	8369	258
ST7895_2_CC258	2020-04-23	Denmark	Europe	5788	26	25	1	1	1	1	1	1	1	7895	258
ST8327_4_CC258	2020-04-23	USA	North America	195	869	25	1	1	1	62	1	1	1	8327	258
ST8370_1_CCNA	2020-04-23	Netherlands	Europe	6145	26	1	1	196	1	167	1	1	1	8370	NA
ST8371_1_CC300	2020-04-23	Sweden	Europe	52	26	1	8	1	1	1	1	109	1	8371	300
ST8372_1_CCNA	2020-04-23	USA	North America	6146	869	25	1	1	1	62	1	1	1	8372	NA
ST7535_2_CCNA	2020-04-23	Brazil	South America	5518	228	409	1	1	1	1	1	39	1	7535	NA
ST8373_1_CC9999	2020-04-23	Netherlands	Europe	6147	26	28	1	1	1	1	1	1	1	8373	9999
ST8374_1_CCNA	2020-04-23	United Kingdom	Europe	1940	1	1	1	1	1	1	1	470	15	8374	NA
ST8375_1_CCNA	2020-04-23	USA	North America	6148	26	424	1	1	1	41	110	1	1	8375	NA
ST6617_2_CC768	2020-04-23	USA	North America	4829	26	25	1	1	1	1	14	1	1	6617	768
ST8376_1_CCNA	2020-04-23	United Kingdom	Europe	6149	26	492	1	73	1	1	1	39	1	8376	NA
ST8326_2_CCNA	2020-04-23	USA	North America	6116	872	25	1	1	1	1	1	676	1	8326	NA
ST5201_8_CC258	2020-04-23	USA	North America	3775	26	25	1	1	1	1	1	473	1	5201	258
ST1063_31_CC1063	2020-04-23	Sweden	Europe	195	196	25	1	1	1	1	1	1	1	1063	1063
ST8377_1_CC300	2020-04-23	Netherlands	Europe	282	26	1	1	1	1	1	1	684	1	8377	300
ST8378_1_CCNA	2020-04-23	USA	North America	6150	1	86	1	1	1	1	1	1	1	8378	NA
ST2642_10_CCNA	2020-04-23	Belgium	Europe	239	1	1	27	1	1	1	1	1	1	2642	NA
ST8379_1_CC300	2020-04-23	Netherlands	Europe	6151	26	1	1	1	1	1	1	39	1	8379	300
ST8380_1_CC300	2020-04-23	Netherlands	Europe	4956	26	1	1	1	1	1	1	39	1	8380	300
ST8381_1_CC256	2020-04-23	USA	North America	6152	1	1	1	1	1	1	3	1	1	8381	256
ST8365_2_CC255	2020-04-23	United Kingdom	Europe	6141	794	1	1	1	1	1	1	1	1	8365	255
ST797_51_CC300	2020-04-23	Australia	Oceania	436	26	1	1	1	1	1	1	1	1	797	300
ST8191_3_CC300	2020-04-23	United Kingdom	Europe	6015	26	1	1	1	1	1	1	39	1	8191	300
ST8258_2_CCNA	2020-04-23	United Kingdom	Europe	6066	26	1	1	1	1	1	1	235	1	8258	NA
ST8382_1_CC1063	2020-04-24	Sweden	Europe	6153	196	25	1	1	1	1	1	1	1	8382	1063
ST8383_1_CC258	2020-04-24	Portugal	Europe	4966	26	25	1	1	1	1	1	48	1	8383	258
ST8384_1_CCNA	2020-04-24	Netherlands	Europe	1788	26	1	1	160	1	1	1	243	1	8384	NA
ST8383_2_CC258	2020-04-24	Portugal	Europe	4966	26	25	1	1	1	1	1	48	1	8383	258
ST8385_1_CC348	2020-04-24	Netherlands	Europe	5761	26	1	1	13	1	1	1	31	1	8385	348
ST369_113_CC369	2020-04-24	Netherlands	Europe	52	26	1	1	14	1	1	1	39	1	369	369
ST8386_1_CC1102	2020-04-24	Brazil	South America	6154	26	1	1	1	8	1	1	42	1	8386	1102
ST8387_1_CC258	2020-04-24	Portugal	Europe	4966	26	25	1	1	1	1	1	1	1	8387	258
ST8388_1_CC300	2020-04-24	Netherlands	Europe	6155	26	1	1	1	1	1	1	387	1	8388	300
ST5373_2_CC768	2020-04-24	USA	North America	3863	26	25	1	1	1	1	14	1	1	5373	768
ST8389_1_CC300	2020-04-24	Brazil	South America	6156	1192	1	1	1	1	1	1	39	1	8389	300
ST8390_1_CC258	2020-04-24	USA	North America	6157	636	25	1	1	1	1	1	1	1	8390	258
ST8391_1_CC258	2020-04-24	USA	North America	6158	26	25	1	1	1	1	1	311	1	8391	258
ST8392_1_CC300	2020-04-24	United Kingdom	Europe	6159	26	1	1	1	1	1	1	39	1	8392	300
ST8393_1_CC258	2020-04-24	Netherlands	Europe	6160	26	25	1	1	1	1	1	1	1	8393	258
ST8394_1_CCNA	2020-04-24	United Kingdom	Europe	6161	26	66	1	1	1	1	1	385	1	8394	NA
ST8084_2_CC258	2020-04-24	Netherlands	Europe	5927	26	479	1	1	1	1	1	1	1	8084	258
ST8395_1_CC348	2020-04-24	Netherlands	Europe	6113	636	1	1	13	1	1	1	1	1	8395	348
ST8396_1_CC4	2020-04-24	United Kingdom	Europe	6162	1	493	1	1	1	1	1	1	1	8396	4
ST3971_8_CC258	2020-04-24	USA	North America	2893	26	264	1	1	1	1	1	1	1	3971	258
ST258_865_CC258	2020-04-24	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST8397_1_CCNA	2020-04-24	USA	North America	6163	757	1	1	1	1	1	3	1	1	8397	NA
ST8383_3_CC258	2020-04-24	Portugal	Europe	4966	26	25	1	1	1	1	1	48	1	8383	258
ST8376_2_CCNA	2020-04-24	United Kingdom	Europe	6149	26	492	1	73	1	1	1	39	1	8376	NA
ST8398_1_CC300	2020-04-24	Netherlands	Europe	6164	26	1	1	1	1	1	1	39	1	8398	300
ST8399_1_CC2574	2020-04-24	United Kingdom	Europe	6165	26	1	1	1	1	1	1	69	1	8399	2574
ST8400_1_CC300	2020-04-24	USA	North America	6166	222	1	1	1	1	1	1	39	1	8400	300
ST8401_1_CC258	2020-04-24	Sweden	Europe	6167	26	25	1	134	1	1	1	1	1	8401	258
ST8402_1_CCNA	2020-04-24	Canada	North America	6168	1193	25	1	1	1	1	1	71	1	8402	NA
ST7751_2_CC256	2020-04-24	USA	North America	5678	1	1	1	1	1	1	3	1	1	7751	256
ST8403_1_CC300	2020-04-24	USA	North America	6169	1194	1	1	1	1	1	1	39	1	8403	300
ST5372_2_CC768	2020-04-24	USA	North America	3943	26	25	1	1	1	1	14	1	1	5372	768
ST8404_1_CC681	2020-04-24	Netherlands	Europe	6170	132	1	1	1	1	1	1	685	1	8404	681
ST8405_1_CC258	2020-04-24	United Kingdom	Europe	6171	26	25	1	1	1	1	1	1	1	8405	258
ST5136_2_CC1063	2020-04-24	Sweden	Europe	3769	196	25	1	1	1	1	1	1	1	5136	1063
ST8406_1_CCNA	2020-04-24	United Kingdom	Europe	6172	794	1	1	1	1	1	1	1	1	8406	NA
ST8390_2_CC258	2020-04-24	USA	North America	6157	636	25	1	1	1	1	1	1	1	8390	258
ST1102_26_CC1102	2020-04-24	Brazil	South America	52	26	1	1	1	8	1	1	42	1	1102	1102
ST4487_2_CCNA	2020-04-24	USA	North America	3275	1	1	1	1	46	1	3	140	1	4487	NA
ST8407_1_CC258	2020-04-24	Netherlands	Europe	6173	26	25	1	1	1	1	1	1	1	8407	258
ST8408_1_CC300	2020-04-24	Brazil	South America	6174	1195	1	1	1	1	1	1	39	1	8408	300
ST8409_1_CCNA	2020-04-24	Brazil	South America	6175	228	409	1	1	1	1	79	39	1	8409	NA
ST8410_1_CC300	2020-04-24	Sweden	Europe	52	231	1	1	1	1	1	1	39	1	8410	300
ST7741_2_CC768	2020-04-24	USA	North America	3851	26	25	1	1	1	1	14	1	1	7741	768
ST8411_1_CCNA	2020-04-24	United Kingdom	Europe	6176	1196	1	1	1	1	1	1	1	1	8411	NA
ST8412_1_CC1102	2020-04-24	Brazil	South America	6177	1197	1	1	1	8	1	1	42	1	8412	1102
ST8413_1_CC255	2020-04-24	United Kingdom	Europe	6178	297	1	1	1	1	1	1	1	1	8413	255
ST8414_1_CCNA	2020-04-24	USA	North America	6179	194	84	1	1	1	1	1	1	1	8414	NA
ST8415_1_CC300	2020-04-24	Canada	North America	6180	26	1	1	1	1	1	1	39	1	8415	300
ST300_448_CC300	2020-04-24	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST8416_1_CC258	2020-04-24	USA	North America	6181	26	25	1	1	1	1	1	1	1	8416	258
ST322_2_CC750	2020-04-24	Indonesia	Asia	4	69	1	1	1	1	1	1	1	1	322	750
ST8417_1_CC1102	2020-04-24	Brazil	South America	52	26	1	64	1	8	1	1	42	1	8417	1102
ST8418_1_CC258	2020-04-24	Brazil	South America	6182	26	294	1	1	1	1	1	1	1	8418	258
ST8419_1_CC1063	2020-04-24	Sweden	Europe	6183	196	25	1	1	1	1	1	1	1	8419	1063
ST8390_3_CC258	2020-04-24	USA	North America	6157	636	25	1	1	1	1	1	1	1	8390	258
ST8099_2_CC550	2020-04-24	United Kingdom	Europe	5938	1	4	1	1	1	1	1	1	1	8099	550
ST8420_1_CC255	2020-04-24	United Kingdom	Europe	3962	26	1	1	1	1	1	1	19	1	8420	255
ST4414_3_CC300	2020-04-24	United Kingdom	Europe	52	26	1	1	73	1	1	1	39	1	4414	300
ST8421_1_CC300	2020-04-24	Portugal	Europe	6184	26	1	1	1	1	160	1	39	1	8421	300
ST8422_1_CC550	2020-04-24	United Kingdom	Europe	6185	1	4	1	1	1	1	1	1	1	8422	550
ST4487_3_CCNA	2020-04-24	USA	North America	3275	1	1	1	1	46	1	3	140	1	4487	NA
ST2845_11_CC300	2020-04-24	United Kingdom	Europe	2082	26	1	1	1	1	1	1	39	1	2845	300
ST7901_4_CC300	2020-04-24	United Kingdom	Europe	52	1124	1	1	1	1	1	1	39	1	7901	300
ST8423_1_CC300	2020-04-24	Netherlands	Europe	6186	26	1	1	1	1	1	1	39	1	8423	300
ST8424_1_CCNA	2020-04-24	United Kingdom	Europe	6187	26	258	1	1	1	1	1	39	1	8424	NA
ST8425_1_CC300	2020-04-24	United Kingdom	Europe	6188	26	1	1	1	1	1	1	39	1	8425	300
ST8426_1_CC2574	2020-04-25	United Kingdom	Europe	6189	26	1	1	1	1	1	1	69	1	8426	2574
ST8375_2_CCNA	2020-04-25	USA	North America	6148	26	424	1	1	1	41	110	1	1	8375	NA
ST8427_1_CC1179	2020-04-25	Singapore	Asia	6190	99	1	1	1	1	1	1	301	1	8427	1179
ST8428_1_CC255	2020-04-25	United Kingdom	Europe	6191	26	1	1	1	1	1	1	1	1	8428	255
ST8429_1_CC258	2020-04-25	Netherlands	Europe	6192	26	59	1	1	1	1	1	1	1	8429	258
ST8430_1_CC348	2020-04-25	Netherlands	Europe	6193	26	1	1	13	1	1	1	1	1	8430	348
ST8431_1_CCNA	2020-04-25	Netherlands	Europe	402	1198	435	1	13	1	1	1	1	1	8431	NA
ST3331_19_CC256	2020-04-25	USA	North America	2424	1	1	1	1	1	1	3	1	1	3331	256
ST8432_1_CC1148	2020-04-25	United Kingdom	Europe	6031	335	1	1	1	1	1	1	4	1	8432	1148
ST8433_1_CC255	2020-04-25	United Kingdom	Europe	1587	1199	1	1	1	1	1	1	1	1	8433	255
ST8434_1_CC255	2020-04-25	United Kingdom	Europe	1587	657	1	1	1	1	1	1	1	1	8434	255
ST8435_1_CC300	2020-04-25	New Zealand	Oceania	6194	26	1	1	1	1	1	1	39	1	8435	300
ST8436_1_CC255	2020-04-25	Netherlands	Europe	6195	818	1	1	1	1	1	1	1	1	8436	255
ST3374_5_CC300	2020-04-25	United Kingdom	Europe	52	504	1	1	1	1	73	1	39	1	3374	300
ST8437_1_CCNA	2020-04-25	United Kingdom	Europe	6196	1200	66	1	1	1	1	1	1	1	8437	NA
ST8438_1_CC300	2020-04-25	Netherlands	Europe	6197	26	1	1	1	1	1	1	39	1	8438	300
ST8439_1_CC2574	2020-04-25	United Kingdom	Europe	1882	26	1	1	1	1	168	1	69	1	8439	2574
ST7602_5_CC255	2020-04-25	United Kingdom	Europe	5563	26	1	1	1	1	1	1	1	1	7602	255
ST8440_1_CCNA	2020-04-25	Canada	North America	6198	1201	494	1	1	1	1	1	71	1	8440	NA
ST300_449_CC300	2020-04-25	New Zealand	Oceania	52	26	1	1	1	1	1	1	39	1	300	300
ST1393_4_CC258	2020-04-25	USA	North America	1041	26	25	1	1	1	1	1	1	1	1393	258
ST7227_2_CC1102	2020-04-25	Brazil	South America	1842	26	1	1	1	8	1	1	42	1	7227	1102
ST8435_2_CC300	2020-04-25	New Zealand	Oceania	6194	26	1	1	1	1	1	1	39	1	8435	300
ST8441_1_CC4	2020-04-25	USA	North America	4	10	252	1	1	1	1	1	1	1	8441	4
ST8442_1_CCNA	2020-04-25	United Kingdom	Europe	6199	228	495	1	1	1	3	1	39	1	8442	NA
ST8443_1_CC1085	2020-04-25	Denmark	Europe	6200	26	25	1	32	1	1	87	1	1	8443	1085
ST8444_1_CC300	2020-04-25	United Kingdom	Europe	6201	26	1	1	1	1	1	1	39	1	8444	300
ST5403_3_CC255	2020-04-25	India	Asia	3965	26	1	1	1	1	1	1	1	1	5403	255
ST4326_5_CC300	2020-04-25	Serbia	Europe	3160	26	1	1	1	1	1	1	271	1	4326	300
ST2574_38_CC2574	2020-04-25	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST8445_1_CCNA	2020-04-25	Netherlands	Europe	6202	1202	496	1	1	1	1	1	160	1	8445	NA
ST8446_1_CC369	2020-04-25	Netherlands	Europe	6203	1153	1	1	14	1	1	1	39	1	8446	369
ST8447_1_CC1102	2020-04-25	Brazil	South America	6204	683	1	1	1	8	1	1	42	1	8447	1102
ST8448_1_CC4	2020-04-25	New Zealand	Oceania	728	1	1	1	1	1	1	1	1	1	8448	4
ST8449_1_CCNA	2020-04-25	USA	North America	6205	202	1	1	1	1	1	3	1	1	8449	NA
ST7483_2_CC550	2020-04-25	United Kingdom	Europe	5483	1	4	1	1	1	1	1	1	1	7483	550
ST8450_1_CCNA	2020-04-25	Netherlands	Europe	6206	85	364	1	1	1	1	1	294	1	8450	NA
ST258_866_CC258	2020-04-25	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST8451_1_CCNA	2020-04-25	United Kingdom	Europe	6207	1203	1	1	1	1	1	1	39	1	8451	NA
ST8452_1_CC258	2020-04-25	United Kingdom	Europe	6208	26	25	1	1	1	1	1	1	1	8452	258
ST8453_1_CCNA	2020-04-25	USA	North America	6209	1	1	1	1	1	1	3	478	1	8453	NA
ST8435_3_CC300	2020-04-25	New Zealand	Oceania	6194	26	1	1	1	1	1	1	39	1	8435	300
ST8454_1_CC258	2020-04-25	USA	North America	6210	26	25	1	1	1	1	1	1	1	8454	258
ST8455_1_CCNA	2020-04-25	Sweden	Europe	6211	26	1	1	1	1	1	1	70	1	8455	NA
ST7857_7_CC348	2020-04-25	Netherlands	Europe	5761	26	1	1	13	1	1	1	1	1	7857	348
ST8456_1_CC258	2020-04-25	Netherlands	Europe	6212	26	25	1	1	1	1	1	1	1	8456	258
ST8457_1_CC258	2020-04-25	USA	North America	6213	26	25	1	1	1	1	1	1	1	8457	258
ST8458_1_CC266	2020-04-26	United Kingdom	Europe	6214	1	26	1	1	1	1	3	1	1	8458	266
ST258_867_CC258	2020-04-26	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST8459_1_CC498	2020-04-26	United Kingdom	Europe	3182	1204	1	1	1	1	1	1	4	1	8459	498
ST8460_1_CC258	2020-04-26	USA	North America	6215	26	25	1	1	1	1	1	1	1	8460	258
ST8461_1_CC355	2020-04-26	Kazakhstan	Asia	6216	1	29	1	1	1	1	3	36	1	8461	355
ST2574_39_CC2574	2020-04-26	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST8462_1_CC67	2020-04-26	Kazakhstan	Asia	6217	1	1	1	1	1	1	1	7	1	8462	67
ST8463_1_CCNA	2020-04-26	Kazakhstan	Asia	6218	1205	1	1	1	1	1	77	7	1	8463	NA
ST8464_1_CC255	2020-04-26	United Kingdom	Europe	6219	26	1	1	1	1	1	1	1	1	8464	255
ST8465_1_CC300	2020-04-26	India	Asia	6220	26	1	1	1	1	1	1	39	1	8465	300
ST8466_1_CC255	2020-04-26	Denmark	Europe	6221	1206	1	1	1	1	1	1	1	1	8466	255
ST8467_1_CCNA	2020-04-26	United Kingdom	Europe	6222	368	497	1	1	1	1	1	1	1	8467	NA
ST8468_1_CC255	2020-04-26	Denmark	Europe	2102	657	1	1	1	1	1	1	1	1	8468	255
ST8469_1_CC258	2020-04-26	USA	North America	6223	26	498	1	1	1	1	1	1	1	8469	258
ST5142_4_CC258	2020-04-26	USA	North America	3775	26	25	1	1	1	1	1	1	1	5142	258
ST8470_1_CC255	2020-04-26	India	Asia	6224	1207	1	1	1	1	1	1	1	1	8470	255
ST8471_1_CC1085	2020-04-26	Denmark	Europe	6200	26	167	1	32	1	1	1	1	1	8471	1085
ST2423_2_CC67	2020-04-26	Kazakhstan	Asia	1776	1	1	1	1	1	1	1	7	1	2423	67
ST8472_1_CC4	2020-04-26	USA	North America	3881	1	252	1	1	1	1	1	1	1	8472	4
ST2574_40_CC2574	2020-04-26	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST258_868_CC258	2020-04-26	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
ST8473_1_CCNA	2020-04-26	USA	North America	528	1208	48	1	1	1	1	3	1	1	8473	NA
ST8471_2_CC1085	2020-04-26	Denmark	Europe	6200	26	167	1	32	1	1	1	1	1	8471	1085
ST8474_1_CC67	2020-04-26	Kazakhstan	Asia	6225	1	1	1	1	1	1	1	7	1	8474	67
ST8474_2_CC67	2020-04-26	Kazakhstan	Asia	6225	1	1	1	1	1	1	1	7	1	8474	67
ST300_450_CC300	2020-04-26	Netherlands	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST8475_1_CC300	2020-04-26	India	Asia	6226	26	1	1	1	1	1	1	39	1	8475	300
ST8476_1_CC67	2020-04-26	Kazakhstan	Asia	6227	1	1	1	1	1	1	1	7	1	8476	67
ST8474_3_CC67	2020-04-26	Kazakhstan	Asia	6225	1	1	1	1	1	1	1	7	1	8474	67
ST399_23_CC399	2020-04-26	United Kingdom	Europe	303	85	1	1	1	1	1	1	39	1	399	399
ST8477_1_CC258	2020-04-26	USA	North America	6228	26	25	1	182	1	1	1	1	1	8477	258
ST4983_3_CCNA	2020-04-26	United Kingdom	Europe	3651	205	1	1	1	1	1	1	39	1	4983	NA
ST8478_1_CC300	2020-04-26	United Kingdom	Europe	52	1209	23	1	1	1	1	1	39	1	8478	300
ST2574_41_CC2574	2020-04-26	United Kingdom	Europe	1882	26	1	1	1	1	1	1	69	1	2574	2574
ST2423_3_CC67	2020-04-26	Kazakhstan	Asia	1776	1	1	1	1	1	1	1	7	1	2423	67
ST2423_4_CC67	2020-04-26	Kazakhstan	Asia	1776	1	1	1	1	1	1	1	7	1	2423	67
ST8377_2_CC300	2020-04-26	Netherlands	Europe	282	26	1	1	1	1	1	1	684	1	8377	300
ST8479_1_CCNA	2020-04-26	Denmark	Europe	2102	1206	1	1	197	1	1	1	1	1	8479	NA
ST8480_1_CC67	2020-04-26	Kazakhstan	Asia	6229	1	1	1	1	1	1	1	7	1	8480	67
ST3266_3_CC256	2020-04-26	USA	North America	2385	489	1	1	1	1	1	3	1	1	3266	256
ST300_451_CC300	2020-04-26	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
ST8481_1_CC300	2020-04-26	United Kingdom	Europe	6230	26	1	1	1	1	1	1	39	1	8481	300
ST8482_1_CC258	2020-04-26	USA	North America	6231	26	25	1	1	1	1	1	1	1	8482	258
